"id","company_id/id","fields_id/id","name","type","value_reference","res_id/id"
"sc.account_properties_in2_1913","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1913"
"sc.account_properties_in1_1920","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2414","__setup__.product_template_1920"
"sc.account_properties_in1_1924","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1924"
"sc.account_properties_in2_1924","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1924"
"sc.account_properties_in1_1933","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2342","__setup__.product_template_1933"
"sc.account_properties_in2_1933","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2343","__setup__.product_template_1933"
"sc.account_properties_in1_1941","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1941"
"sc.account_properties_in2_1941","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1941"
"sc.account_properties_in1_1944","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1531","__setup__.product_template_1944"
"sc.account_properties_in2_1944","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2304","__setup__.product_template_1944"
"sc.account_properties_in1_1954","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1580","__setup__.product_template_1954"
"sc.account_properties_in2_1954","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2239","__setup__.product_template_1954"
"sc.account_properties_in1_1955","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1580","__setup__.product_template_1955"
"sc.account_properties_in1_1956","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1580","__setup__.product_template_1956"
"sc.account_properties_in1_1957","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1580","__setup__.product_template_1957"
"sc.account_properties_in2_1957","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2239","__setup__.product_template_1957"
"sc.account_properties_in1_1958","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1580","__setup__.product_template_1958"
"sc.account_properties_in2_1959","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2239","__setup__.product_template_1959"
"sc.account_properties_in2_1960","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2239","__setup__.product_template_1960"
"sc.account_properties_in1_1964","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1964"
"sc.account_properties_in2_1964","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1964"
"sc.account_properties_in1_1967","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2420","__setup__.product_template_1967"
"sc.account_properties_in2_1967","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2421","__setup__.product_template_1967"
"sc.account_properties_in1_1968","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2420","__setup__.product_template_1968"
"sc.account_properties_in2_1968","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2421","__setup__.product_template_1968"
"sc.account_properties_in1_1969","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2420","__setup__.product_template_1969"
"sc.account_properties_in2_1969","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2421","__setup__.product_template_1969"
"sc.account_properties_in1_1970","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2420","__setup__.product_template_1970"
"sc.account_properties_in2_1970","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2421","__setup__.product_template_1970"
